region_id,region_name,network,n_samples,accuracy,precision,recall,f1_score,support
11,LH_VisPeri_ExStrSup_2,VisPeri,224,0.9821428571428571,1.0,0.9821428571428571,0.990990990990991,224
23,LH_SomMotB_S2_2,SomMotB,224,0.9776785714285714,0.9864864864864865,0.9776785714285714,0.9820627802690582,224
9,LH_VisPeri_StriCal_1,VisPeri,224,0.9732142857142857,0.9819819819819819,0.9732142857142857,0.9775784753363229,224
5,LH_VisCent_ExStr_5,VisCent,224,0.9732142857142857,0.9864253393665159,0.9732142857142857,0.9797752808988764,224
78,LH_DefaultA_pCunPCC_3,DefaultA,224,0.9732142857142857,0.9732142857142857,0.9732142857142857,0.9732142857142857,224
39,LH_SalVentAttnA_ParOper_1,SalVentAttnA,224,0.96875,0.9774774774774775,0.96875,0.9730941704035875,224
74,LH_DefaultA_IPL_1,DefaultA,224,0.9642857142857143,0.9953917050691244,0.9642857142857143,0.9795918367346939,224
1,LH_VisCent_ExStr_1,VisCent,224,0.9642857142857143,0.9863013698630136,0.9642857142857143,0.9751693002257337,224
87,LH_DefaultB_PFCd_1,DefaultB,224,0.9642857142857143,0.9908256880733946,0.9642857142857143,0.9773755656108597,224
76,LH_DefaultA_pCunPCC_1,DefaultA,224,0.9642857142857143,0.9908256880733946,0.9642857142857143,0.9773755656108597,224
16,LH_SomMotA_5,SomMotA,224,0.9598214285714286,0.9684684684684685,0.9598214285714286,0.9641255605381166,224
4,LH_VisCent_ExStr_4,VisCent,224,0.9598214285714286,0.9907834101382489,0.9598214285714286,0.9750566893424036,224
71,LH_ContC_pCun_1,ContC,224,0.9598214285714286,0.9684684684684685,0.9598214285714286,0.9641255605381166,224
34,LH_DorsAttnB_PostC_1,DorsAttnB,224,0.9553571428571429,0.9427312775330396,0.9553571428571429,0.9490022172949002,224
88,LH_DefaultB_PFCd_2,DefaultB,224,0.9553571428571429,0.9727272727272728,0.9553571428571429,0.963963963963964,224
96,LH_DefaultC_Rsp_1,DefaultC,224,0.9553571428571429,0.9596412556053812,0.9553571428571429,0.9574944071588367,224
77,LH_DefaultA_pCunPCC_2,DefaultA,224,0.9508928571428571,0.9638009049773756,0.9508928571428571,0.9573033707865168,224
31,LH_DorsAttnA_SPL_1,DorsAttnA,224,0.9508928571428571,0.9141630901287554,0.9508928571428571,0.9321663019693655,224
21,LH_SomMotB_Aud_2,SomMotB,224,0.9508928571428571,0.9551569506726457,0.9508928571428571,0.9530201342281879,224
25,LH_SomMotB_S2_3,SomMotB,224,0.9464285714285714,0.9636363636363636,0.9464285714285714,0.954954954954955,224
29,LH_DorsAttnA_TempOcc_2,DorsAttnA,224,0.9464285714285714,0.9380530973451328,0.9464285714285714,0.9422222222222222,224
45,LH_SalVentAttnA_FrMed_2,SalVentAttnA,224,0.9464285714285714,0.9680365296803652,0.9464285714285714,0.9571106094808126,224
57,LH_ContA_IPS_1,ContA,224,0.9464285714285714,0.9636363636363636,0.9464285714285714,0.954954954954955,224
72,LH_ContC_pCun_2,ContC,224,0.9464285714285714,0.954954954954955,0.9464285714285714,0.9506726457399103,224
81,LH_DefaultA_PFCm_3,DefaultA,224,0.9419642857142857,0.9634703196347032,0.9419642857142857,0.9525959367945824,224
89,LH_DefaultB_PFCd_3,DefaultB,224,0.9419642857142857,0.9336283185840708,0.9419642857142857,0.9377777777777778,224
3,LH_VisCent_ExStr_3,VisCent,224,0.9419642857142857,0.9590909090909091,0.9419642857142857,0.9504504504504504,224
14,LH_SomMotA_3,SomMotA,224,0.9419642857142857,0.9723502304147466,0.9419642857142857,0.9569160997732427,224
28,LH_DorsAttnA_TempOcc_1,DorsAttnA,224,0.9419642857142857,0.9213973799126638,0.9419642857142857,0.9315673289183223,224
10,LH_VisPeri_ExStrSup_1,VisPeri,224,0.9375,0.9722222222222222,0.9375,0.9545454545454546,224
7,LH_VisPeri_ExStrInf_2,VisPeri,224,0.9375,0.967741935483871,0.9375,0.9523809523809523,224
94,LH_DefaultB_PFCv_4,DefaultB,224,0.9375,0.9722222222222222,0.9375,0.9545454545454546,224
2,LH_VisCent_Striate_1,VisCent,224,0.9375,0.9502262443438914,0.9375,0.9438202247191011,224
6,LH_VisPeri_ExStrInf_1,VisPeri,224,0.9330357142857143,0.990521327014218,0.9330357142857143,0.960919540229885,224
32,LH_DorsAttnA_SPL_2,DorsAttnA,224,0.9330357142857143,0.9247787610619469,0.9330357142857143,0.9288888888888889,224
49,LH_SalVentAttnB_PFCmp_1,SalVentAttnB,224,0.9330357142857143,0.9720930232558139,0.9330357142857143,0.9521640091116174,224
59,LH_ContA_IPS_3,ContA,224,0.9330357142857143,0.95,0.9330357142857143,0.9414414414414415,224
93,LH_DefaultB_PFCv_3,DefaultB,224,0.9330357142857143,0.9047619047619048,0.9330357142857143,0.9186813186813186,224
80,LH_DefaultA_PFCm_2,DefaultA,224,0.9330357142857143,0.9457013574660633,0.9330357142857143,0.9393258426966292,224
42,LH_SalVentAttnA_FrOper_2,SalVentAttnA,224,0.9285714285714286,0.9369369369369369,0.9285714285714286,0.9327354260089686,224
15,LH_SomMotA_4,SomMotA,224,0.9285714285714286,0.9411764705882353,0.9285714285714286,0.9348314606741573,224
85,LH_DefaultB_Temp_4,DefaultB,224,0.9285714285714286,0.9585253456221198,0.9285714285714286,0.9433106575963719,224
73,LH_ContC_Cingp_1,ContC,224,0.9241071428571429,0.9324324324324325,0.9241071428571429,0.9282511210762332,224
37,LH_DorsAttnB_PostC_4,DorsAttnB,224,0.9241071428571429,0.9672897196261683,0.9241071428571429,0.9452054794520548,224
41,LH_SalVentAttnA_FrOper_1,SalVentAttnA,224,0.9196428571428571,0.9537037037037037,0.9196428571428571,0.9363636363636364,224
91,LH_DefaultB_PFCv_1,DefaultB,224,0.9196428571428571,0.8765957446808511,0.9196428571428571,0.8976034858387799,224
44,LH_SalVentAttnA_FrMed_1,SalVentAttnA,224,0.9196428571428571,0.9809523809523809,0.9196428571428571,0.9493087557603687,224
84,LH_DefaultB_Temp_3,DefaultB,224,0.9196428571428571,0.9237668161434978,0.9196428571428571,0.9217002237136466,224
82,LH_DefaultB_Temp_1,DefaultB,224,0.9196428571428571,0.9493087557603687,0.9196428571428571,0.9342403628117913,224
35,LH_DorsAttnB_PostC_2,DorsAttnB,224,0.9196428571428571,0.9493087557603687,0.9196428571428571,0.9342403628117913,224
62,LH_ContA_PFCl_1,ContA,224,0.9151785714285714,0.9360730593607306,0.9151785714285714,0.9255079006772009,224
22,LH_SomMotB_S2_1,SomMotB,224,0.9151785714285714,0.9030837004405287,0.9151785714285714,0.9090909090909091,224
95,LH_DefaultC_IPL_1,DefaultC,224,0.9151785714285714,0.8798283261802575,0.9151785714285714,0.8971553610503282,224
97,LH_DefaultC_PHC_1,DefaultC,224,0.9151785714285714,0.9276018099547512,0.9151785714285714,0.9213483146067416,224
67,LH_ContB_IPL_1,ContB,224,0.9107142857142857,0.9444444444444444,0.9107142857142857,0.9272727272727272,224
24,LH_SomMotB_Aud_3,SomMotB,224,0.9107142857142857,0.9444444444444444,0.9107142857142857,0.9272727272727272,224
36,LH_DorsAttnB_PostC_3,DorsAttnB,224,0.90625,0.9354838709677419,0.90625,0.9206349206349206,224
19,LH_SomMotA_8,SomMotA,224,0.90625,0.9441860465116279,0.90625,0.9248291571753986,224
17,LH_SomMotA_6,SomMotA,224,0.90625,0.9575471698113207,0.90625,0.9311926605504587,224
20,LH_SomMotB_Aud_1,SomMotB,224,0.90625,0.9227272727272727,0.90625,0.9144144144144144,224
40,LH_SalVentAttnA_Ins_1,SalVentAttnA,224,0.90625,0.8903508771929824,0.90625,0.8982300884955752,224
58,LH_ContA_IPS_2,ContA,224,0.90625,0.9759615384615384,0.90625,0.9398148148148148,224
75,LH_DefaultA_PFCd_1,DefaultA,224,0.90625,0.9227272727272727,0.90625,0.9144144144144144,224
63,LH_ContA_PFCl_2,ContA,224,0.9017857142857143,0.8977777777777778,0.9017857142857143,0.8997772828507795,224
90,LH_DefaultB_PFCd_4,DefaultB,224,0.9017857142857143,0.926605504587156,0.9017857142857143,0.9140271493212669,224
112,aPUT-lh,Subcortical,224,0.9017857142857143,0.9223744292237442,0.9017857142857143,0.9119638826185101,224
13,LH_SomMotA_2,SomMotA,224,0.9017857142857143,0.926605504587156,0.9017857142857143,0.9140271493212669,224
18,LH_SomMotA_7,SomMotA,224,0.9017857142857143,0.8977777777777778,0.9017857142857143,0.8997772828507795,224
68,LH_ContB_PFCl_1,ContB,224,0.8973214285714286,0.9220183486238532,0.8973214285714286,0.9095022624434389,224
69,LH_ContB_PFClv_1,ContB,224,0.8928571428571429,0.91324200913242,0.8928571428571429,0.9029345372460497,224
61,LH_ContA_PFClv_1,ContA,224,0.8883928571428571,0.9004524886877828,0.8883928571428571,0.8943820224719101,224
114,aCAU-lh,Subcortical,224,0.8883928571428571,0.9045454545454545,0.8883928571428571,0.8963963963963963,224
43,LH_SalVentAttnA_ParMed_1,SalVentAttnA,224,0.8883928571428571,0.9045454545454545,0.8883928571428571,0.8963963963963963,224
46,LH_SalVentAttnB_IPL_1,SalVentAttnB,224,0.8883928571428571,0.8652173913043478,0.8883928571428571,0.8766519823788547,224
66,LH_ContB_Temp_1,ContB,224,0.8794642857142857,0.8640350877192983,0.8794642857142857,0.8716814159292036,224
33,LH_DorsAttnA_SPL_3,DorsAttnA,224,0.8794642857142857,0.9078341013824884,0.8794642857142857,0.8934240362811792,224
109,NAc-core-lh,Subcortical,224,0.875,0.8270042194092827,0.875,0.8503253796095445,224
60,LH_ContA_PFCd_1,ContA,224,0.875,0.8828828828828829,0.875,0.8789237668161435,224
38,LH_DorsAttnB_FEF_1,DorsAttnB,224,0.875,0.8868778280542986,0.875,0.8808988764044944,224
48,LH_SalVentAttnB_Ins_1,SalVentAttnB,224,0.8705357142857143,0.8863636363636364,0.8705357142857143,0.8783783783783784,224
86,LH_DefaultB_IPL_1,DefaultB,224,0.8705357142857143,0.8478260869565217,0.8705357142857143,0.8590308370044053,224
51,LH_LimbicB_OFC_2,LimbicB,224,0.8660714285714286,0.8940092165898618,0.8660714285714286,0.8798185941043084,224
98,LH_TempPar_1,TempPar,224,0.8660714285714286,0.9065420560747663,0.8660714285714286,0.8858447488584474,224
47,LH_SalVentAttnB_PFCl_1,SalVentAttnB,224,0.8660714285714286,0.8622222222222222,0.8660714285714286,0.8641425389755011,224
83,LH_DefaultB_Temp_2,DefaultB,224,0.8660714285714286,0.8083333333333333,0.8660714285714286,0.8362068965517241,224
100,aHIP-lh,Subcortical,224,0.8660714285714286,0.919431279620853,0.8660714285714286,0.8919540229885058,224
27,LH_SomMotB_Cent_2,SomMotB,224,0.8616071428571429,0.8772727272727273,0.8616071428571429,0.8693693693693694,224
79,LH_DefaultA_PFCm_1,DefaultA,224,0.8616071428571429,0.9061032863849765,0.8616071428571429,0.8832951945080092,224
0,LH_VisCent_ExStr_2,VisCent,224,0.8571428571428571,0.8311688311688312,0.8571428571428571,0.843956043956044,224
12,LH_SomMotA_1,SomMotA,224,0.8526785714285714,0.8967136150234741,0.8526785714285714,0.8741418764302059,224
26,LH_SomMotB_Cent_1,SomMotB,224,0.84375,0.8362831858407079,0.84375,0.84,224
30,LH_DorsAttnA_ParOcc_1,DorsAttnA,224,0.8348214285714286,0.8461538461538461,0.8348214285714286,0.8404494382022472,224
70,LH_ContB_PFClv_2,ContB,224,0.8214285714285714,0.7603305785123967,0.8214285714285714,0.7896995708154506,224
64,LH_ContA_PFCl_3,ContA,224,0.8214285714285714,0.8177777777777778,0.8214285714285714,0.8195991091314031,224
