mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__max_iter,param_classifier__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
126.05028255780537,8.48098871172096,0.3034698963165283,0.01547501935411082,0.0010253509690168502,500,lbfgs,"{'classifier__C': np.float64(0.0010253509690168502), 'classifier__max_iter': 500, 'classifier__solver': 'lbfgs'}",0.747816091954023,0.7313793103448276,0.7380591798695247,0.7390848607227918,0.006749368529804091,26,0.7665760240685027,0.7779449201573709,0.7738793103448276,0.7728000848569003,0.004703650731805016
207.1887547969818,7.510225000644954,0.33007264137268066,0.019459249046766092,0.009454306819536176,500,lbfgs,"{'classifier__C': np.float64(0.009454306819536176), 'classifier__max_iter': 500, 'classifier__solver': 'lbfgs'}",0.8631609195402299,0.8477011494252874,0.8508853681267474,0.8539158123640883,0.006665274048301455,12,0.9148345290442027,0.9187109465401527,0.9178735632183908,0.9171396796009154,0.0016654512949399833
44.379701375961304,1.4120835987218656,0.26807157198588055,0.02349056997126865,0.0002636875533972306,2000,lbfgs,"{'classifier__C': np.float64(0.0002636875533972306), 'classifier__max_iter': 2000, 'classifier__solver': 'lbfgs'}",0.5741379310344827,0.5647701149425287,0.5732758620689655,0.570727969348659,0.004227514050346175,38,0.5849340430455913,0.5993982874334645,0.5893390804597701,0.5912238036462752,0.006053523907353078
33.299163262049355,2.699701330066641,0.26386475563049316,0.039876801056396155,0.0001434715951720141,5000,lbfgs,"{'classifier__C': np.float64(0.0001434715951720141), 'classifier__max_iter': 5000, 'classifier__solver': 'lbfgs'}",0.48747126436781607,0.47735632183908044,0.4868942218080149,0.4839072693383038,0.004638205786877871,45,0.49195788012034253,0.5086496181439482,0.49896551724137933,0.4998576718352234,0.006843511984678539
158.8968846797943,19.741727388897882,0.1864612897237142,0.04976908588057639,0.004191711516695206,5000,lbfgs,"{'classifier__C': np.float64(0.004191711516695206), 'classifier__max_iter': 5000, 'classifier__solver': 'lbfgs'}",0.842183908045977,0.8267816091954023,0.8320130475302889,0.8336595215905561,0.006394834378566956,18,0.8785871326081925,0.8850671140939598,0.8837068965517242,0.8824537144179588,0.002789909091620851
131.6697223186493,28.346659241807533,0.11809825897216797,0.020795836835605156,0.00011364672700011186,1000,saga,"{'classifier__C': np.float64(0.00011364672700011186), 'classifier__max_iter': 1000, 'classifier__solver': 'saga'}",0.45304597701149424,0.44517241379310346,0.45299394221808015,0.45040411100755934,0.0036994295697886552,49,0.45689655172413796,0.4744850728997917,0.4638505747126437,0.4650773997788578,0.007232696320364599
1113.235286474228,46.17534885925256,0.10825069745381673,0.003436798265027563,0.017649715848175724,1000,saga,"{'classifier__C': np.float64(0.017649715848175724), 'classifier__max_iter': 1000, 'classifier__solver': 'saga'}",0.8720114942528736,0.8566091954022989,0.8588653308480895,0.862495340167754,0.006791682570921706,6,0.9338116176810923,0.9381219625086785,0.938132183908046,0.9366885880326056,0.0020343295245798775
23.023739496866863,1.2954032619517186,0.15616043408711752,0.008653185183521352,0.00030955664602423704,500,lbfgs,"{'classifier__C': np.float64(0.00030955664602423704), 'classifier__max_iter': 500, 'classifier__solver': 'lbfgs'}",0.5978735632183908,0.5859770114942529,0.5944780987884436,0.5927762245003625,0.005003616545432998,37,0.6076139782457765,0.6225121499652858,0.6135632183908046,0.6145631155339556,0.006123110640225181
39.57661064465841,3.1636275217308416,0.15897250175476074,0.004919591729473395,0.0006624310605949989,1000,lbfgs,"{'classifier__C': np.float64(0.0006624310605949989), 'classifier__max_iter': 1000, 'classifier__solver': 'lbfgs'}",0.6967816091954023,0.6846551724137931,0.6908201304753029,0.6907523040281661,0.0049508293968310284,32,0.7135790326313354,0.7257579264059245,0.7204022988505747,0.7199130859626116,0.004984031857207809
62.97416639328003,1.7073916510047364,0.1739798386891683,0.01433899257489473,0.0014648955132800737,500,lbfgs,"{'classifier__C': np.float64(0.0014648955132800737), 'classifier__max_iter': 500, 'classifier__solver': 'lbfgs'}",0.7817816091954023,0.7631609195402299,0.7707945013979497,0.7719123433778606,0.007642848457985602,24,0.803488775746355,0.8150023142791021,0.8090804597701149,0.809190516598524,0.004701026608828644
